"003000538284","AM03","6 MTH: STR #2 TORCH MACH. HOSE CHGE","3","000000001000026238","000001290627","829","SC:PARTS","1","160","20211115","1006534135",,"OR003000538284","CRTD SSAP PRC MANC NMAT RELR",,"","20211115","A","","20211115","IP1020200611","0000514311","8290","514320","SC Maintenance","Slabcaster","GM - Steelmaking & Slabcaster","2021-11-15","Week 1",,"Auto-Gen","CRTD","No Materials on Order","Equipment Identified",,,"Update Required","OutDated Status","0.00",0,,,0,0,1392,1,"2021-11-12"
"003000036606","AM03","Plan 1","","","000000042014","800","","","103","20211122","1000055090","ESAI-ALG","OR003000036606","NMAT SSAP CRTD MANC PRC RELR","WOST CRTD","","20211122","A","","20211122","IP1020211016","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-11-22","Week 2","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","","","Update Required","OutDated Status","0.00",,,,0,0,224,1,"2021-11-14"
"007000009494","AM07","Apr. 2020 D.D. 7 Batt Gas Tests","3","","000001236634","844","","0","102","20211201","1006345623",,"OR007000009494","CRTD SSAP PRC MANC NMAT",,"","20211025","B","007000009488","20211201","MBURMAST","0000511330","8440","511320","COKE Operations","Cokemaking","GM - Cokemaking & Ironmaking","2021-12-01","Week 3",,"MBURMAST","CRTD","No Materials on Order","No Equipment on Order",,,"Update Required","OutDated Status","0.00",,,,0,0,,1,"2021-11-12"
"002000220732","AM02","PVC parts for Raw Acid Flush Line","2","","000001265288","812","WK 47 21","0","103","20211122","1006444163",,"OR002000220732","REL SSAP PRC SETC GMPS PRT MSPT MANC",,"","20211122","A","","20211122","TBERNARD","0000518110","8120","518320","WCM Pickler Mech","Cold Mill","General Manager DSPC and Cold Mill","2021-11-22","Week 2",,"TBERNARD","REL","Materials on Order","No Equipment on Order",,,"Update Required","OutDated Status","0.00",,120.84,163.32000000000002,0,0,,1,"2021-11-12"
"003000036781","AM03","Test for ip30 run","","","000000042286","800","","","103","20211126","1000055362","ESAI-ALG-QBI","OR003000036781","MANC CRTD PRC RELR SSAP NMAT","WOST CRTD","","20211126","B","","20211126","IP1020211027","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-11-26","Week 2","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","QBI","","Update Required","OutDated Status","0.00",,,,0,0,,1,"2021-11-14"
"002000259318","AM02","PARTS: Stencil Machine Manifold","2","000000001000001228","000001432978","856","","1","170","20211122","1007132466",,"OR002000259318","CRTD PRC SSAP MANC SETC",,"","20211122","A","","20211122","AKOVALA","0000517122","8560","516320","P&S 106 Mechanical","Plate & Strip","General Manager Plate and Strip","2021-11-22","Week 2",,"AKOVALA","CRTD","Materials on Order","Equipment Identified",,,"Update Required","OutDated Status","0.00",0,5834.450000000001,0,0,0,,1,"2021-11-12"
"003000036620","AM03","Plan 1","","","000000042028","800","","","103","20211122","1000055104","ESAI-ALG","OR003000036620","RELR PRC NMAT SSAP CRTD MANC","CRTD WOST","","20211122","A","","20211122","IP1020211017","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-11-22","Week 2","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","","","Update Required","OutDated Status","0.00",,,,0,0,224,1,"2021-11-14"
"003000566024","AM03","ISOLATION DAMPER 4 VESSEL","","000000001000030662","000001371397","826","DD1221","0","147","20211207","1006871318",,"OR003000566024","REL SSAP PRC SETC NMAT MANC",,"","20211207","A","","20211207","IP1020201209","0000513120","8260","513110","SMP 2Stlmkg Mech.","Steelmaking","GM - Steelmaking & Slabcaster","2021-12-07","Week 4",,"Auto-Gen","REL","No Materials on Order","Equipment Identified",,,"Update Required","OutDated Status","0.00",16,,,0,0,504,1,"2021-11-12"
"002000200402","AM02","#5 VESSEL LUBE - HEATER/T-STAT CABLE","3","000000001000031240","000001158136","827","DD1221","0","142","20211207","1005970556",,"OR002000200402","REL SSAP PRC SETC PRT NMAT MANC",,"","20211207","A","","20211207","WBROUILL","0000513111","8270","513330","SMP 2Stlmkg Elect.","Steelmaking","GM - Steelmaking & Slabcaster","2021-12-07","Week 4",,"WBROUILL","REL","No Materials on Order","Equipment Identified",,,"Update Required","OutDated Status","0.00",0,,,0,0,672,1,"2021-11-12"
"003000036797","AM03","Test for ip30 run","","","000000042302","800","","","103","20211127","1000055378","ESAI-ALG-QBI","OR003000036797","CRTD RELR NMAT PRC MANC SSAP","CRTD WOST","","20211127","B","","20211127","IP1020211028","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-11-27","Week 2","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","QBI","","Update Required","OutDated Status","0.00",,,,0,0,,1,"2021-11-14"
"003000036621","AM03","Plan 2","","","000000042029","800","","","103","20211122","1000055105","ESAI-ALG","OR003000036621","CRTD PRC RELR MANC NMAT SSAP","CRTD WOST","","20211122","A","","20211122","IP1020211017","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-11-22","Week 2","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","","","Update Required","OutDated Status","0.00",,,,0,0,224,1,"2021-11-14"
"002000240676","AM02","Tooling Request by MMTs","4","","000001357922","877","","1","166","20211112","1006822019",,"OR002000240676","CRTD SSAP PRC MANC",,"","20211112","A","","20211112","JEFRECH","0000518121","8775","518320","ADM & IT","IT","IT & Finance","2021-11-12","Week 1",,"JEFRECH","CRTD","Materials on Order","No Equipment on Order",,,"Update Required","OutDated Status","0.00",,168.48,0,0,0,,1,"2021-11-12"
"007000010402","AM07","LADLES: #18 - STEEL LADLE (SUPER ORDER)","3","000000001000031555","000001374459","893","LADLE-21","1","147","20211112","1006883123",,"OR007000010402","REL SSAP PRC SETC NMAT",,"","20211112","A","","20211112","RMAIER","0000513122","8930","513110","Steelmakng Erector","Steelmaking","GM - Steelmaking & Slabcaster","2021-11-12","Week 1",,"RMAIER","REL","No Materials on Order","Equipment Identified",,,"Update Required","OutDated Status","0.00",0,,,0,0,,1,"2021-11-12"
"003000036813","AM03","Test for ip30 run","","","000000042318","800","","","103","20211128","1000055394","ESAI-ALG-QBI","OR003000036813","RELR MANC PRC SSAP CRTD NMAT","CRTD WOST","","20211128","B","","20211128","IP1020211029","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-11-28","Week 2","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","QBI","","Update Required","OutDated Status","0.00",,,,0,0,,1,"2021-11-14"
"003000036637","AM03","Plan 1","","","000000042045","800","","","103","20211122","1000055121","ESAI-ALG","OR003000036637","MANC SSAP NMAT CRTD RELR PRC","CRTD WOST","","20211122","A","","20211122","IP1020211018","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-11-22","Week 2","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","","","Update Required","OutDated Status","0.00",,,,0,0,224,1,"2021-11-14"
"003000586988","AM03","3 MTH: STR 1 OSCILLATOR WEAR CHECK","3","000000001000025665","000001439523","829","SC:SCHD","0","160","20211112","1007158015",,"OR003000586988","CRTD PRC RELR SSAP MANC NMAT",,"","20211112","A","","20211112","IP1020210427","0000514110","8290","514110","SC Maintenance","Slabcaster","GM - Steelmaking & Slabcaster","2021-11-12","Week 1",,"Auto-Gen","CRTD","No Materials on Order","Equipment Identified",,,"Update Required","OutDated Status","0.00",0,,,0,0,348,1,"2021-11-12"
"002000249864","AM02","Temper Mill - Reconnect Billy Roll Tachs","2","000000001000005991","000001396149","814","","0","168","20211117","1006975235",,"OR002000249864","REL SSAP PRC SETC PCNF MSPT MANC",,"001000124494","20211117","A","","20211117","TEGAN","0000518113","8140","518110","WCM Electrical","Cold Mill","General Manager DSPC and Cold Mill","2021-11-17","Week 1",,"TEGAN","REL","Materials on Order","Equipment Identified",,,"Update Required","OutDated Status","0.00",0,0,3136.88,0,0,1472,1,"2021-11-12"
"007000009490","AM07","Apr. 2020 D.D. 8 Batt Lockouts (Not PEC)","3","","000001236618","844","","0","102","20211201","1006345591",,"OR007000009490","CRTD SSAP PRC MANC NMAT",,"","20211025","B","007000009487","20211201","MBURMAST","0000511330","8440","511320","COKE Operations","Cokemaking","GM - Cokemaking & Ironmaking","2021-12-01","Week 3",,"MBURMAST","CRTD","No Materials on Order","No Equipment on Order",,,"Update Required","OutDated Status","0.00",,,,0,0,,1,"2021-11-12"
"003000036828","AM03","Test for ip30 run","","","000000042334","800","","","103","20211129","1000055410","ESAI-ALG-QBI","OR003000036828","SSAP RELR CRTD NMAT PRC MANC","CRTD WOST","","20211129","B","","20211129","IP1020211030","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-11-29","Week 3","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","QBI","","Update Required","OutDated Status","0.00",,,,0,0,,1,"2021-11-14"
"003000036747","AM03","Plan 2","","","000000042252","800","","","103","20211129","1000055328","ESAI-ALG","OR003000036747","CRTD NMAT RELR MANC SSAP PRC","CRTD WOST","","20211129","A","","20211129","IP1020211025","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-11-29","Week 3","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","","","Update Required","OutDated Status","0.00",,,,0,0,224,1,"2021-11-14"
"002000249553","AM02","SUP - F3 PH3 DS SIDE PIPE REPLACEMENT","","","000001394615","835","DS PIPE","0","106","20211114","1006969039",,"OR002000249553","CRTD SSAP PRC MANC NMAT GMCO",,"001000097462","20211114","B","","20211114","SKEENE","0000515111","8353","515320","DSPC General","DSPC","General Manager DSPC and Cold Mill","2021-11-14","Week 1",,"SKEENE","CRTD","No Materials on Order","No Equipment on Order",,,"Update Required","OutDated Status","0.00",,,,0,0,,1,"2021-11-12"
"003000036878","AM03","Test for ip30 run","","","000000042384","800","","","103","20211202","1000055460","ESAI-ALG-QBI","OR003000036878","CRTD PRC RELR MANC NMAT SSAP","CRTD WOST","","20211202","B","","20211202","IP1020211102","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-12-02","Week 3","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","QBI","","Update Required","OutDated Status","0.00",,,,0,0,,1,"2021-11-14"
"003000036763","AM03","Plan 1","","","000000042268","800","","","103","20211130","1000055344","ESAI-ALG","OR003000036763","PRC NMAT CRTD SSAP RELR MANC","CRTD WOST","","20211130","A","","20211130","IP1020211026","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-11-30","Week 3","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","","","Update Required","OutDated Status","0.00",,,,0,0,224,1,"2021-11-14"
"002000259618","AM02","Order electrical patrs for stockhouse","2","","000001433666","869","IMEPRO21","1","145","20211201","1007135160",,"OR002000259618","CRTD PRC SSAP MANC",,"","20211201","B","","20211201","DLAURIN","0000512113","8690","512320","IRN MH/Deslph Elec","Ironmaking","GM - Cokemaking & Ironmaking","2021-12-01","Week 3",,"DLAURIN","CRTD","Materials on Order","No Equipment on Order",,,"Update Required","OutDated Status","0.00",,1182.5000000000002,0,0,0,,1,"2021-11-12"
"007000007365","AM07","part fisher positioner and convert","1","","000000971087","839","PHO2021","1","102","20211115","1005014329",,"OR007000007365","CRTD SSAP PRC MANC RELR",,"","20211115","B","007000007383","20211115","CSHERWOO","0000511320","8390","511320","COKE Service Elect","Cokemaking","GM - Cokemaking & Ironmaking","2021-11-15","Week 1",,"CSHERWOO","CRTD","Materials on Order","No Equipment on Order",,,"Update Required","OutDated Status","0.00",,23196.070000000003,0,0,0,,1,"2021-11-12"
"007000009514","AM07","November 2020 CMEA Down Day","3","","000001235039","844","","0","102","20211201","1006336018",,"OR007000009514","CRTD SSAP PRC MANC NMAT",,"","20211025","B","007000009502","20211201","MBURMAST","0000511110","8440","511320","COKE Operations","Cokemaking","GM - Cokemaking & Ironmaking","2021-12-01","Week 3",,"MBURMAST","CRTD","No Materials on Order","No Equipment on Order",,,"Update Required","OutDated Status","0.00",,,,0,0,,1,"2021-11-12"
"003000036925","AM03","Test for ip30 run","","","000000042433","800","","","103","20211205","1000055509","ESAI-ALG-QBI","OR003000036925","SSAP RELR CRTD PRC MANC NMAT","WOST CRTD","","20211205","B","","20211205","IP1020211105","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-12-05","Week 3","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","QBI","","Update Required","OutDated Status","0.00",,,,0,0,,1,"2021-11-14"
"003000036778","AM03","Plan 1","","","000000042283","800","","","103","20211201","1000055359","ESAI-ALG","OR003000036778","PRC NMAT SSAP CRTD MANC RELR","WOST CRTD","","20211201","A","","20211201","IP1020211027","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-12-01","Week 3","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","","","Update Required","OutDated Status","0.00",,,,0,0,224,1,"2021-11-14"
"002000257893","AM02","PARTS heat trace splice","3","","000001426656","840","840PARTS","1","145","20211201","1007105489",,"OR002000257893","CRTD SSAP PRC MANC",,"","20211201","B","002000249721","20211201","ALSMITH","0000511320","8400","511320","COKE Battery Elect","Cokemaking","GM - Cokemaking & Ironmaking","2021-12-01","Week 3",,"ALSMITH","CRTD","Materials on Order","No Equipment on Order",,,"Update Required","OutDated Status","0.00",,555.1600000000001,0,0,0,,1,"2021-11-12"
"002000227205","AM02","Order 2-3 Conv. Lighting upgrade","2","","000001296023","869","IMEPRO21","1","110","20211201","1006553156",,"OR002000227205","SSAP PRC REL SETC MACM GMPS",,"","20211201","B","","20211201","DLAURIN","0000512121","8690","512320","IRN MH/Deslph Elec","Ironmaking","GM - Cokemaking & Ironmaking","2021-12-01","Week 3",,"DLAURIN","REL","Materials on Order","No Equipment on Order",,,"Update Required","OutDated Status","0.00",,21776.3,8,0,0,,1,"2021-11-12"
"003000036608","AM03","Test for ip30 run","","","000000042016","800","","","103","20211115","1000055092","ESAI-ALG-QBI","OR003000036608","SSAP RELR PRC NMAT CRTD MANC","CRTD WOST","","20211115","B","","20211115","IP1020211016","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-11-15","Week 1","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","QBI","","Update Required","OutDated Status","0.00",,,,0,0,,1,"2021-11-14"
"003000036779","AM03","Plan 2","","","000000042284","800","","","103","20211201","1000055360","ESAI-ALG","OR003000036779","NMAT RELR SSAP CRTD PRC MANC","WOST CRTD","","20211201","A","","20211201","IP1020211027","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-12-01","Week 3","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","","","Update Required","OutDated Status","0.00",,,,0,0,224,1,"2021-11-14"
"003000563723","AM03","YEARLY-TURN ON STEAM IN THE FALL\, BP","","","000001363995","843","","1","147","20211118","1006844523",,"OR003000563723","CRTD SSAP PRC MANC NMAT CSER RELR",,"","20211022","B","","20211118","IP1020201124","0000511110","8430","511110","COKE BP&Coal Mech","Cokemaking","GM - Cokemaking & Ironmaking","2021-11-18","Week 1",,"Auto-Gen","CRTD","No Materials on Order","No Equipment on Order",,,"Update Required","OutDated Status","0.00",,,,0,0,0,1,"2021-11-12"
"003000560387","AM03","GCP STACK GAS ANALYZER CALIBRATION","","000000001000030623","000001354242","827","","1","103","20211126","1006808157",,"OR003000560387","REL SSAP PRC SETC PCNF PRT NMAT MANC",,"","20211126","A","","20211126","IP1020201103","0000513120","8270","513110","SMP 2Stlmkg Elect.","Steelmaking","GM - Steelmaking & Slabcaster","2021-11-26","Week 2",,"Auto-Gen","REL","No Materials on Order","Equipment Identified",,,"Update Required","OutDated Status","0.00",0,,,0,0,252,1,"2021-11-12"
"003000036623","AM03","Test for ip30 run","","","000000042031","800","","","103","20211116","1000055107","ESAI-ALG-QBI","OR003000036623","CRTD NMAT MANC SSAP RELR PRC","CRTD WOST","","20211116","B","","20211116","IP1020211017","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-11-16","Week 1","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","QBI","","Update Required","OutDated Status","0.00",,,,0,0,,1,"2021-11-14"
"003000036841","AM03","Plan 1","","","000000042347","800","","","103","20211206","1000055423","ESAI-ALG","OR003000036841","SSAP PRC NMAT CRTD RELR MANC","WOST CRTD","","20211206","A","","20211206","IP1020211031","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-12-06","Week 4","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","","","Update Required","OutDated Status","0.00",,,,0,0,224,1,"2021-11-14"
"002000162477","AM02","NO.2 BOSP Day to Day Superior Order Main","2","","000000955893","826","","1","170","20211206","1004925913",,"OR002000162477","CRTD SSAP PRC MANC NMAT GMCO",,"","20211206","A","","20211206","NGENETTI","0000513120","8260","513320","SMP 2Stlmkg Mech.","Steelmaking","GM - Steelmaking & Slabcaster","2021-12-06","Week 4",,"NGENETTI","CRTD","No Materials on Order","No Equipment on Order",,,"Update Required","OutDated Status","0.00",,,,0,0,,1,"2021-11-12"
"002000083553","AM02","nr secure wiring in primary cooler area","1","","000000514988","839","","1","118","20211129","1002788215",,"OR002000083553","CRTD SSAP PRC MANC NMAT",,"","20211129","B","","20211129","CSHERWOO","0000511312","8390","511320","COKE Service Elect","Cokemaking","GM - Cokemaking & Ironmaking","2021-11-29","Week 3",,"CSHERWOO","CRTD","No Materials on Order","No Equipment on Order",,,"Update Required","OutDated Status","0.00",,,,0,0,,1,"2021-11-12"
"003000036842","AM03","Plan 2","","","000000042348","800","","","103","20211206","1000055424","ESAI-ALG","OR003000036842","RELR NMAT CRTD MANC SSAP PRC","CRTD WOST","","20211206","A","","20211206","IP1020211031","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-12-06","Week 4","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","","","Update Required","OutDated Status","0.00",,,,0,0,224,1,"2021-11-14"
"003000036639","AM03","Test for ip30 run","","","000000042047","800","","","103","20211117","1000055123","ESAI-ALG-QBI","OR003000036639","CRTD RELR MANC PRC SSAP NMAT","CRTD WOST","","20211117","B","","20211117","IP1020211018","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-11-17","Week 1","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","QBI","","Update Required","OutDated Status","0.00",,,,0,0,,1,"2021-11-14"
"002000252224","AM02","Replace Tension Reel Carriage Brasses","3","000000001000004982","000001405619","812","","0","160","20211202","1007009768",,"OR002000252224","CRTD SSAP PRC MANC",,"","20211202","A","007000009400","20211206","TBERNARD","0000518110","8120","518320","WCM Pickler Mech","Cold Mill","General Manager DSPC and Cold Mill","2021-12-02","Week 3",,"TBERNARD","CRTD","Materials on Order","Equipment Identified",,,"Update Required","OutDated Status","0.00",0,1351,2962.6200000000003,0,0,0,1,"2021-11-12"
"002000252432","AM02","Change Out #2 Proc S/W Pulling Roll Cyl","3","000000001000005049","000001406383","812","PICK 49","0","160","20211207","1007012392",,"OR002000252432","REL SSAP PRC SETC MSPT MANC",,"001000124503","20211207","B","","20211207","TBERNARD","0000518110","8120","518320","WCM Pickler Mech","Cold Mill","General Manager DSPC and Cold Mill","2021-12-07","Week 4",,"TBERNARD","REL","Materials on Order","Equipment Identified",,,"Update Required","OutDated Status","0.00",0,0,0.01,0,0,368,1,"2021-11-12"
"003000564491","AM03","C8-CHANGE OUT REDUCER OIL-YEARLY","","000000001000002358","000001366518","843","","","147","20211122","1006852487",,"OR003000564491","CRTD SSAP PRC MANC NMAT CSER RELR",,"","20211122","A","","20211122","IP1020201128","0000511118","8430","511110","COKE BP&Coal Mech","Cokemaking","GM - Cokemaking & Ironmaking","2021-11-22","Week 2",,"Auto-Gen","CRTD","No Materials on Order","Equipment Identified",,,"Update Required","OutDated Status","0.00",0,,,0,0,,1,"2021-11-12"
"003000036859","AM03","Plan 1","","","000000042365","800","","","103","20211206","1000055441","ESAI-ALG","OR003000036859","RELR PRC CRTD MANC SSAP NMAT","WOST CRTD","","20211206","A","","20211206","IP1020211101","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-12-06","Week 4","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","","","Update Required","OutDated Status","0.00",,,,0,0,224,1,"2021-11-14"
"002000258814","AM02","DECEMBER SUPPLIES","4","","000001430267","880","","1","106","20211207","1007120863",,"OR002000258814","CRTD PRC NTUP SSAP MANC NMAT",,"","20211207","B","002000258806","20211228","SBRANDOW","0000524206","8803","524200","Shops Planning","Shops","GM - Central Maintenance","2021-12-07","Week 4",,"SBRANDOW","CRTD","No Materials on Order","No Equipment on Order",,,"Update Required","OutDated Status","0.00",,,,0,0,,1,"2021-11-12"
"003000036749","AM03","Test for ip30 run","","","000000042254","800","","","103","20211124","1000055330","ESAI-ALG-QBI","OR003000036749","SSAP PRC CRTD MANC RELR NMAT","CRTD WOST","","20211124","B","","20211124","IP1020211025","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-11-24","Week 2","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","QBI","","Update Required","OutDated Status","0.00",,,,0,0,,1,"2021-11-14"
"007000009680","AM07","HILTI Shots and Pins","3","","000001260520","844","","0","102","20211201","1006421425",,"OR007000009680","CRTD SSAP PRC MANC",,"","20211025","B","007000009508","20211201","MBURMAST","0000511330","8440","511330","COKE Operations","Cokemaking","GM - Cokemaking & Ironmaking","2021-12-01","Week 3",,"MBURMAST","CRTD","Materials on Order","No Equipment on Order",,,"Update Required","OutDated Status","0.00",,174.05,0,0,0,,1,"2021-11-12"
"003000036891","AM03","Plan 1","","","000000042397","800","","","103","20211208","1000055473","ESAI-ALG","OR003000036891","RELR NMAT PRC MANC SSAP CRTD","CRTD WOST","","20211208","A","","20211208","IP1020211103","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-12-08","Week 4","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","","","Update Required","OutDated Status","0.00",,,,0,0,224,1,"2021-11-14"
"002000104030","AM02","PARTS Loci motor connectors (BIT250)","1","","000000631044","840","","1","145","20211201","1003335731",,"OR002000104030","CRTD SSAP PRC MANC",,"","20211022","B","","20211201","CSHERWOO","0000511320","8400","511320","COKE Battery Elect","Cokemaking","GM - Cokemaking & Ironmaking","2021-12-01","Week 3",,"CSHERWOO","CRTD","Materials on Order","No Equipment on Order",,,"Update Required","OutDated Status","0.00",,376.32000000000005,0,0,0,,1,"2021-11-12"
"002000231620","AM02","Parts for 7 Battery.","3","","000001317322","840","840PARTS","0","145","20211201","1006648880",,"OR002000231620","CRTD SSAP PRC MANC",,"","20211201","B","002000218483","20211201","MBURMAST","0000511320","8400","511320","COKE Battery Elect","Cokemaking","GM - Cokemaking & Ironmaking","2021-12-01","Week 3",,"MBURMAST","CRTD","Materials on Order","No Equipment on Order",,,"Update Required","OutDated Status","0.00",,308.36000000000007,0,0,0,,1,"2021-11-12"
"003000036907","AM03","Plan 1","","","000000042414","800","","","103","20211209","1000055490","ESAI-ALG","OR003000036907","MANC CRTD RELR SSAP PRC NMAT","CRTD WOST","","20211209","A","","20211209","IP1020211104","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-12-09","Week 4","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","","","Update Required","OutDated Status","0.00",,,,0,0,224,1,"2021-11-14"
"003000036766","AM03","Test for ip30 run","","","000000042271","800","","","103","20211125","1000055347","ESAI-ALG-QBI","OR003000036766","NMAT MANC PRC RELR SSAP CRTD","CRTD WOST","","20211125","B","","20211125","IP1020211026","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-11-25","Week 2","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","QBI","","Update Required","OutDated Status","0.00",,,,0,0,,1,"2021-11-14"
"002000242876","AM02","Slabcast - Scaffold Removal","3","000000001000026087","000001367659","818","","1","110","20211130","1006857218",,"OR002000242876","CRTD SSAP PRC MANC NMAT RELR",,"001000121498","20210630","A","","20211130","RWYSLOCK","0000514110","8180","514110","CM Carp/Glazier","Central Maintenance","GM - Central Maintenance","2021-11-30","Week 3",,"RWYSLOCK","CRTD","No Materials on Order","Equipment Identified",,,"Update Required","OutDated Status","0.00",0,,,0,0,0,1,"2021-11-12"
"002000258386","AM02","3rd Floor Lighting Replacement Campaign","4","","000001428477","814","","1","169","20211115","1007113991",,"OR002000258386","MANC REL SETC SSAP PRC",,"001000126434","20211115","B","","20211115","TEGAN","0000518121","8140","518320","WCM Electrical","Cold Mill","General Manager DSPC and Cold Mill","2021-11-15","Week 1",,"TEGAN","REL","Materials on Order","No Equipment on Order",,,"Update Required","OutDated Status","0.00",,9877.7,0,0,0,8832,1,"2021-11-12"
"003000036908","AM03","Plan 2","","","000000042415","800","","","103","20211209","1000055491","ESAI-ALG","OR003000036908","CRTD NMAT PRC MANC RELR SSAP","WOST CRTD","","20211209","A","","20211209","IP1020211104","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-12-09","Week 4","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","","","Update Required","OutDated Status","0.00",,,,0,0,224,1,"2021-11-14"
"002000255730","AM02","DSPC Week 43 - 2021 Clean\, Lease & Rent","2","","000001418512","835","DS EXTND","0","170","20211130","1007068888",,"OR002000255730","REL SSAP PRC SETC NMAT MANC",,"","20211130","B","007000010620","20211130","MJKEENAN","0000515110","8354","515320","DSPC General","DSPC","General Manager DSPC and Cold Mill","2021-11-30","Week 3",,"MJKEENAN","REL","No Materials on Order","No Equipment on Order",,,"Update Required","OutDated Status","0.00",,,,0,0,,1,"2021-11-12"
"002000259491","AM02","261CR - New Magnet Purchase","2","000000001000013484","000001432995","853","EMC00001","1","145","20211201","1007132412",,"OR002000259491","CRTD PRC SETC SSAP MANC CSER RELR",,"006000004568","20211201","A","","20211201","ECONSOLE","0000517115","8532","517110","P&S Plate Fin Elec","Plate & Strip","General Manager Plate and Strip","2021-12-01","Week 3",,"ECONSOLE","CRTD","Materials on Order","Equipment Identified",,,"Update Required","OutDated Status","0.00",0,146155.00000000003,0,0,0,,1,"2021-11-12"
"003000036844","AM03","Test for ip30 run","","","000000042350","800","","","103","20211130","1000055426","ESAI-ALG-QBI","OR003000036844","RELR MANC PRC SSAP CRTD NMAT","CRTD WOST","","20211130","B","","20211130","IP1020211031","0000500100","8000","500100","TRNS E Auto Repair","Transportation Services","GM - Shipping\, Transp & Prod Planning","2021-11-30","Week 3","10-CRTD","Auto-Gen","CRTD","No Materials on Order","No Equipment on Order","QBI","","Update Required","OutDated Status","0.00",,,,0,0,,1,"2021-11-14"
